id,image_id,category_id,bbox,area,iscrowd,name
1250831,271116,1,"[253.61, 173.88, 19.53, 23.29]",219.43745,0,person
1251019,2299,1,"[327.79, 190.02, 63.11, 95.01]",4009.8197,0,person
1251172,413689,1,"[327.93, 156.37, 9.49, 25.0]",168.8811,0,person
1252137,184611,1,"[543.99, 93.02, 8.97, 36.5]",255.8929,0,person
1252482,53624,1,"[244.27, 0.23, 9.35, 30.6]",176.1644,0,person
1252795,201418,1,"[136.38, 142.13, 30.42, 73.71]",1192.6336,0,person
1252892,289741,1,"[100.73, 429.13, 31.07, 41.69]",657.44605,0,person
1253088,143961,1,"[309.62, 186.62, 119.19, 121.86]",6200.46555,0,person
1253623,121417,1,"[85.76, 0.0, 31.66, 62.92]",1301.0023,0,person
1254091,416104,1,"[358.11, 224.36, 158.56, 181.21]",16686.60875,0,person
1254128,413689,1,"[391.01, 155.17, 5.63, 5.52]",17.8344,0,person
1254217,207844,1,"[94.89, 328.2, 76.42, 82.43]",1734.94515,0,person
1254466,24021,1,"[328.11, 233.44, 61.91, 99.16]",3560.76515,0,person
1254699,388846,1,"[441.83, 304.23, 99.41, 29.2]",1328.0241,0,person
1254993,540414,1,"[217.4, 256.95, 66.33, 112.76]",4605.8492,0,person
1255014,154004,1,"[205.09, 70.55, 23.62, 94.0]",1417.7797,0,person
1255402,530162,1,"[176.56, 274.43, 134.33, 147.77]",14034.3393,0,person
1256236,84270,1,"[125.27, 264.98, 24.47, 91.49]",977.43925,0,person
1256950,540414,1,"[293.72, 185.26, 46.62, 148.62]",4003.1043,0,person
1257878,350019,1,"[125.41, 38.2, 175.85, 227.75]",24419.6883,0,person
1259027,503855,1,"[214.78, 116.66, 17.98, 42.59]",391.616,0,person
1260126,273232,1,"[435.98, 224.78, 4.29, 5.7]",11.33955,0,person
1260168,347254,1,"[247.91, 127.08, 33.44, 74.42]",1010.8544,0,person
1260194,279927,1,"[122.48, 216.23, 41.07, 144.83]",3856.8951,0,person
1261196,503855,1,"[248.66, 125.24, 16.51, 35.59]",406.92355,0,person
1261376,143961,1,"[482.54, 178.7, 119.65, 167.51]",9330.9964,0,person
1261465,20571,1,"[488.21, 162.07, 9.68, 25.75]",124.5368,0,person
1261662,2299,1,"[387.02, 193.51, 62.58, 98.63]",3448.9535,0,person
1261915,558114,1,"[321.58, 179.96, 165.81, 300.04]",16655.14105,0,person
1262198,503855,1,"[354.64, 120.91, 22.51, 39.57]",458.2728,0,person
1263035,82821,1,"[480.86, 145.7, 8.65, 23.08]",143.3188,0,person
1263202,161978,1,"[450.51, 307.48, 44.76, 30.16]",605.64045,0,person
1263638,143961,1,"[584.51, 125.88, 54.53, 226.11]",8818.7211,0,person
1263983,566282,1,"[514.7, 194.03, 5.67, 20.77]",69.10395,0,person
1264795,521259,1,"[519.17, 95.14, 80.43, 203.25]",8808.17405,0,person
1265473,184611,1,"[499.58, 99.06, 16.78, 32.54]",350.47895,0,person
1265910,320743,1,"[149.55, 53.37, 72.35, 153.24]",4320.14535,0,person
1266377,416104,1,"[265.3, 232.75, 100.35, 137.35]",8801.101,0,person
1266498,250282,1,"[343.35, 182.66, 63.71, 140.46]",4702.1083,0,person
1266891,68409,1,"[200.93, 16.24, 168.46, 232.05]",21934.80835,0,person
1267263,320743,1,"[307.29, 28.21, 37.87, 62.26]",1251.49575,0,person
1267721,521259,1,"[42.13, 44.57, 226.45, 412.43]",66162.0387,0,person
1268562,26941,1,"[105.94, 2.15, 26.18, 84.4]",1065.3893,0,person
1268802,161978,1,"[530.3, 9.73, 99.25, 112.87]",5537.7482,0,person
1268931,250282,1,"[556.64, 196.5, 75.94, 173.27]",6426.7541,0,person
1270074,114884,1,"[336.46, 101.01, 16.09, 38.62]",329.03395,0,person
1270520,289741,1,"[182.1, 407.96, 41.65, 21.86]",388.45965,0,person
1270851,390555,1,"[310.1, 121.53, 65.13, 110.93]",3740.35985,0,person
1271872,114884,1,"[325.73, 103.01, 23.1, 59.24]",655.61705,0,person
1272564,68409,1,"[346.92, 5.32, 139.48, 254.72]",21950.9374,0,person
1273078,540414,1,"[77.29, 230.14, 39.85, 42.93]",1147.2535,0,person
1274107,222559,1,"[338.41, 356.3, 20.02, 33.16]",177.05995,0,person
1274126,68409,1,"[408.63, 0.34, 110.27, 152.22]",7405.2655,0,person
1274221,250137,1,"[56.09, 198.47, 107.87, 355.24]",12444.06565,0,person
1274518,558114,1,"[440.31, 156.82, 117.88, 310.4]",15650.9441,0,person
1274998,60932,1,"[174.95, 186.68, 135.47, 200.86]",14532.51505,0,person
1275036,279927,1,"[404.14, 356.03, 15.95, 24.55]",214.81975,0,person
1275466,68409,1,"[253.52, 0.89, 157.57, 93.59]",7468.8273,0,person
1275805,279927,1,"[527.66, 310.19, 16.43, 22.38]",194.80235,0,person
1276496,150224,1,"[312.94, 336.57, 23.88, 25.6]",537.008,0,person
1276761,161978,1,"[33.08, 166.39, 81.74, 85.63]",4765.5346,0,person
1277571,530162,1,"[534.53, 310.58, 104.76, 115.51]",9113.10595,0,person
1277720,250282,1,"[120.78, 85.52, 46.33, 108.56]",2893.7431,0,person
1278158,503855,1,"[63.85, 117.97, 23.96, 56.65]",778.1508,0,person
1278183,416104,1,"[352.72, 162.88, 118.65, 128.36]",5812.6064,0,person
1278569,114884,1,"[471.79, 102.38, 21.34, 61.82]",666.95285,0,person
1278770,320743,1,"[438.7, 55.11, 88.25, 150.42]",5422.3594,0,person
1278788,114884,1,"[182.81, 106.66, 19.4, 53.23]",356.82325,0,person
1278818,558114,1,"[196.26, 239.21, 33.14, 41.54]",799.81395,0,person
1279745,320743,1,"[521.96, 31.97, 45.72, 75.84]",1502.97595,0,person
1280007,390555,1,"[534.93, 117.81, 78.61, 162.12]",7466.7745,0,person
1280110,346232,1,"[144.37, 318.96, 35.24, 88.98]",1607.5211,0,person
1280300,50006,1,"[396.2, 262.09, 5.27, 12.5]",44.62365,0,person
1280882,503855,1,"[529.96, 110.18, 17.94, 36.11]",275.826,0,person
1281038,416104,1,"[527.47, 221.0, 97.19, 107.99]",6003.63565,0,person
1281323,558114,1,"[554.92, 161.59, 28.16, 40.42]",658.73715,0,person
1281927,60932,1,"[197.18, 164.89, 42.01, 133.25]",2396.5441,0,person
1282164,279927,1,"[588.72, 291.02, 14.89, 21.82]",136.54255,0,person
1282392,549390,1,"[509.84, 186.76, 11.2, 19.13]",145.07615,0,person
1282781,416104,1,"[135.15, 239.92, 51.28, 91.04]",1699.72495,0,person
1282910,352684,1,"[300.58, 240.18, 79.11, 286.2]",12538.3796,0,person
1282917,530162,1,"[0.25, 142.7, 54.64, 244.7]",7465.50055,0,person
1283207,521259,1,"[289.44, 151.45, 61.73, 92.9]",2264.8734,0,person
1283246,416104,1,"[52.19, 232.56, 99.27, 196.5]",5553.2145,0,person
1283275,320743,1,"[172.16, 11.18, 25.05, 44.72]",660.81345,0,person
1283441,143961,1,"[57.16, 153.03, 76.66, 131.24]",6856.66095,0,person
1283520,82821,1,"[598.14, 129.92, 8.14, 10.54]",51.4623,0,person
1283647,250282,1,"[172.75, 276.27, 86.58, 134.75]",7211.1459,0,person
1284235,323799,1,"[155.62, 97.22, 79.84, 259.69]",10695.3369,0,person
1284519,60932,1,"[138.5, 153.92, 54.42, 192.16]",4221.80095,0,person
1284714,2299,1,"[394.3, 127.59, 40.72, 92.29]",2209.38355,0,person
1285188,388846,1,"[418.73, 253.0, 10.91, 29.09]",195.7027,0,person
1285262,441543,1,"[451.41, 296.1, 68.24, 73.6]",3382.5571,0,person
1285831,351810,1,"[95.62, 120.52, 22.32, 35.08]",539.21845,0,person
1286206,222559,1,"[405.32, 350.48, 12.2, 44.17]",290.81315,0,person
1287577,250282,1,"[373.35, 131.95, 53.61, 133.06]",3475.60185,0,person
1288247,390555,1,"[495.83, 281.03, 112.89, 149.86]",9910.63775,0,person
1288295,250282,1,"[285.88, 90.14, 53.01, 139.01]",3025.6512,0,person
1289027,250137,1,"[0.0, 451.21, 31.29, 188.79]",2474.1271,0,person
1289351,271116,1,"[284.61, 168.74, 18.38, 19.67]",206.4135,0,person
1289483,207844,1,"[342.99, 249.68, 23.8, 26.25]",391.11755,0,person
1290703,250282,1,"[343.03, 78.05, 55.21, 105.01]",2829.4782,0,person
1291483,154004,1,"[322.1, 126.25, 62.58, 64.98]",1702.03165,0,person
1291918,68409,1,"[88.37, 0.15, 95.67, 83.3]",4933.6919,0,person
1292047,24021,1,"[619.77, 61.82, 20.23, 53.4]",655.20055,0,person
1292152,558114,1,"[593.12, 144.36, 15.35, 28.15]",203.496,0,person
1292212,143961,1,"[447.37, 267.7, 114.91, 88.3]",4856.4622,0,person
1292958,416104,1,"[170.12, 248.08, 61.94, 150.47]",4341.8184,0,person
1292984,84270,1,"[228.02, 255.17, 41.35, 103.7]",1654.5683,0,person
1293633,2299,1,"[331.91, 131.75, 66.35, 117.15]",3576.6812,0,person
1294360,566282,1,"[562.12, 183.92, 16.26, 41.74]",401.0421,0,person
1294474,24021,1,"[455.05, 237.27, 65.93, 101.18]",4268.9283,0,person
1294919,320743,1,"[107.95, 10.89, 33.38, 100.2]",1636.5205,0,person
1295395,250137,1,"[329.81, 249.14, 58.23, 80.09]",2071.6872,0,person
1295546,161978,1,"[507.68, 165.86, 48.75, 90.14]",2280.4522,0,person
1295945,68409,1,"[110.01, 17.44, 154.99, 235.21]",18374.0048,0,person
1296076,250137,1,"[426.74, 227.39, 43.13, 63.72]",1311.87775,0,person
1296340,68409,1,"[3.55, 5.63, 148.09, 252.93]",20937.4398,0,person
1296391,60932,1,"[96.18, 177.93, 74.06, 204.87]",9414.8963,0,person
1296421,390555,1,"[358.63, 272.83, 98.09, 160.35]",8601.6453,0,person
1296976,24021,1,"[403.76, 237.67, 64.24, 99.11]",3818.73725,0,person
1297254,558114,1,"[273.22, 215.89, 25.27, 39.83]",629.88445,0,person
1298926,390555,1,"[263.39, 181.49, 72.95, 171.44]",7589.45455,0,person
1299510,60932,1,"[57.58, 174.65, 53.74, 194.81]",7176.3851,0,person
1300364,503855,1,"[160.87, 111.01, 24.17, 54.49]",920.19005,0,person
1300396,250137,1,"[448.43, 219.33, 31.57, 139.79]",3008.54275,0,person
1300699,390555,1,"[363.64, 174.98, 65.49, 123.17]",5029.44765,0,person
1300855,323799,1,"[224.92, 111.37, 69.54, 235.76]",9026.97525,0,person
1301006,320743,1,"[322.44, 20.88, 20.61, 33.09]",268.88895,0,person
1301028,143961,1,"[82.93, 16.12, 69.52, 107.22]",4030.5704,0,person
1301221,289741,1,"[609.49, 311.03, 24.01, 24.01]",182.61825,0,person
1301415,320743,1,"[71.13, 5.85, 28.39, 72.72]",933.55085,0,person
1301539,558114,1,"[545.8, 151.01, 93.84, 320.36]",13253.00345,0,person
1301755,558114,1,"[353.65, 126.63, 27.98, 30.14]",554.2089,0,person
1301929,84270,1,"[487.31, 257.38, 46.46, 114.17]",2971.56055,0,person
1302452,416104,1,"[365.95, 145.52, 84.19, 70.3]",1117.81595,0,person
1302557,222559,1,"[485.73, 209.44, 4.49, 7.2]",19.00045,0,person
1303667,279927,1,"[399.95, 248.03, 5.67, 7.32]",28.5043,0,person
1304420,346232,1,"[168.25, 316.35, 24.28, 83.81]",920.8497,0,person
1304764,390555,1,"[30.7, 244.46, 95.37, 181.01]",9580.05315,0,person
1305185,24021,1,"[542.49, 212.11, 23.78, 33.8]",497.4145,0,person
1305646,558114,1,"[266.53, 197.12, 29.07, 31.36]",490.73655,0,person
1305671,154004,1,"[325.3, 112.33, 21.75, 29.77]",136.3759,0,person
1305747,320743,1,"[0.0, 0.21, 25.12, 121.27]",1004.5594,0,person
1305764,143961,1,"[231.9, 23.52, 75.85, 72.38]",2411.80305,0,person
1306681,390555,1,"[100.69, 295.21, 117.3, 133.92]",9684.5495,0,person
1307000,352684,1,"[84.43, 251.97, 63.09, 234.96]",9806.899,0,person
1307090,143961,1,"[160.03, 73.07, 145.64, 80.61]",4633.5319,0,person
1307853,388846,1,"[256.0, 302.09, 18.73, 30.36]",380.31535,0,person
1307937,416104,1,"[471.31, 228.22, 45.08, 90.32]",1687.67875,0,person
1308395,416104,1,"[0.0, 247.42, 120.91, 232.58]",15383.5895,0,person
1309027,416104,1,"[98.85, 235.42, 57.15, 105.89]",1729.4008,0,person
1309059,143961,1,"[116.79, 62.92, 44.82, 78.73]",2049.39865,0,person
1309469,2299,1,"[322.94, 129.11, 38.51, 72.29]",1914.45695,0,person
1309947,250282,1,"[461.5, 94.99, 66.2, 101.7]",3270.43805,0,person
1310382,2299,1,"[60.0, 32.96, 53.21, 106.88]",2595.7634,0,person
1310794,24021,1,"[581.86, 161.88, 56.8, 82.81]",2447.8494,0,person
1310924,320743,1,"[155.33, 45.3, 18.6, 22.66]",161.67625,0,person
1311026,323799,1,"[326.83, 112.18, 63.64, 234.07]",7734.48185,0,person
1311929,250282,1,"[245.64, 40.92, 57.84, 90.09]",2770.26525,0,person
1312534,279927,1,"[73.89, 201.86, 53.28, 152.5]",3777.05805,0,person
1313680,390555,1,"[200.9, 288.54, 99.23, 144.1]",9418.4931,0,person
1313686,250282,1,"[206.78, 43.08, 35.42, 88.07]",2310.3016,0,person
1313742,279927,1,"[55.97, 218.47, 33.66, 114.64]",2313.447,0,person
1313841,114884,1,"[159.0, 107.75, 14.92, 46.81]",437.0564,0,person
1313963,388846,1,"[119.13, 335.32, 27.18, 18.45]",257.2621,0,person
1314172,323799,1,"[372.13, 122.97, 75.51, 236.22]",11940.34205,0,person
1314611,114884,1,"[295.69, 98.53, 24.05, 60.74]",810.97525,0,person
1314770,250282,1,"[267.02, 136.17, 54.89, 130.81]",2994.92225,0,person
1315629,352684,1,"[1.44, 271.39, 40.8, 141.38]",3936.7581,0,person
1315982,390555,1,"[298.15, 283.48, 96.77, 141.74]",7818.794,0,person
1316136,279927,1,"[158.59, 216.16, 42.57, 131.85]",2499.99005,0,person
1316707,24021,1,"[518.69, 51.03, 32.81, 59.89]",1101.16905,0,person
1316811,60932,1,"[222.18, 172.16, 54.82, 52.9]",1185.2774,0,person
1317105,346232,1,"[190.48, 316.51, 18.21, 34.53]",356.94535,0,person
1317704,352684,1,"[374.13, 282.78, 45.76, 144.68]",4456.54555,0,person
1318248,161978,1,"[179.04, 297.75, 51.57, 74.92]",2631.88375,0,person
1318731,114884,1,"[50.42, 104.56, 19.03, 65.15]",807.23765,0,person
1319021,352684,1,"[152.01, 250.47, 28.21, 213.01]",2694.08425,0,person
1320203,549390,1,"[519.73, 187.35, 6.91, 17.19]",54.37,0,person
1320869,114884,1,"[106.25, 119.28, 28.19, 47.92]",695.08655,0,person
1322009,114884,1,"[11.09, 102.03, 17.0, 66.54]",731.0762,0,person
1323389,323799,1,"[484.73, 116.79, 87.88, 274.92]",8775.4835,0,person
1323404,352684,1,"[56.35, 268.69, 39.91, 147.11]",3745.96665,0,person
1323796,161978,1,"[30.1, 296.14, 47.15, 58.35]",1677.9558,0,person
1324070,24021,1,"[366.1, 131.16, 35.49, 69.22]",1043.37395,0,person
1324486,24021,1,"[327.97, 132.98, 61.83, 70.74]",1861.3785,0,person
1324590,114884,1,"[28.29, 109.06, 15.77, 58.54]",620.42895,0,person
1325116,352684,1,"[38.35, 271.53, 22.33, 107.15]",1247.58995,0,person
1325186,323799,1,"[283.75, 130.64, 58.01, 220.41]",8998.7335,0,person
1325409,346232,1,"[38.2, 320.5, 31.05, 77.51]",1079.81875,0,person
1325588,352684,1,"[128.61, 265.17, 34.75, 155.26]",2041.8025,0,person
1328066,84270,1,"[208.1, 264.43, 10.66, 28.18]",138.9014,0,person
1328365,323799,1,"[390.74, 101.86, 115.72, 269.02]",14088.7974,0,person
1329475,346232,1,"[12.26, 322.72, 27.4, 56.32]",796.8042,0,person
1330440,84270,1,"[567.43, 260.98, 28.51, 60.71]",703.99565,0,person
1330513,84270,1,"[611.3, 263.13, 24.91, 74.01]",1251.4884,0,person
1331278,84270,1,"[170.14, 266.68, 16.41, 51.17]",485.8195,0,person
1332350,24021,1,"[255.09, 161.87, 42.21, 67.08]",1530.65515,0,person
1332404,24021,1,"[170.23, 130.31, 50.19, 89.04]",2337.12125,0,person
1334067,190753,2,"[438.94, 257.01, 34.14, 43.8]",1073.25715,0,bicycle
1334184,40083,2,"[125.56, 156.78, 13.02, 27.61]",222.6207,0,bicycle
1336205,82821,2,"[272.94, 175.36, 26.77, 20.68]",265.7089,0,bicycle
1336327,82821,2,"[304.65, 174.84, 10.46, 20.31]",122.7412,0,bicycle
1336863,82821,2,"[314.23, 179.28, 8.14, 14.36]",68.0059,0,bicycle
1337131,82821,2,"[330.51, 178.01, 22.8, 14.45]",206.7683,0,bicycle
1339204,528980,3,"[126.81, 574.89, 56.32, 20.4]",487.9312,0,car
1340053,408120,3,"[242.71, 68.79, 14.01, 23.44]",242.07335,0,car
1340579,177861,3,"[257.96, 302.73, 55.59, 20.44]",590.9516,0,car
1341419,463849,3,"[76.71, 335.76, 31.36, 22.61]",495.2353,0,car
1341427,9891,3,"[198.58, 129.69, 40.83, 59.19]",1600.9338,0,car
1341745,9891,3,"[158.79, 134.21, 50.2, 35.24]",869.39005,0,car
1342300,55150,3,"[0.0, 36.31, 191.34, 389.69]",52556.50065,0,car
1343756,7088,3,"[47.29, 181.92, 11.82, 9.81]",87.334,0,car
1344907,55150,3,"[257.41, 99.77, 131.93, 134.83]",2999.40405,0,car
1345190,82821,3,"[413.36, 115.59, 17.25, 9.07]",101.543,0,car
1346459,82821,3,"[523.1, 110.89, 23.07, 17.72]",179.0574,0,car
1347384,212573,3,"[445.55, 111.56, 50.09, 30.86]",1138.9737,0,car
1348705,355240,3,"[39.8, 83.27, 24.96, 17.77]",271.0128,0,car
1348760,55150,3,"[242.83, 149.49, 15.09, 36.41]",365.0947,0,car
1348892,463849,3,"[461.26, 325.22, 42.7, 26.57]",845.8907,0,car
1349007,55150,3,"[254.89, 160.87, 12.0, 41.99]",350.767,0,car
1349077,463849,3,"[509.66, 327.79, 31.34, 16.55]",343.367,0,car
1350827,266981,3,"[212.66, 404.54, 213.33, 30.0]",535.47335,0,car
1351829,212573,3,"[237.43, 122.11, 25.66, 21.87]",309.7296,0,car
1352404,82821,3,"[94.71, 119.19, 8.51, 12.89]",62.8246,0,car
1352653,212573,3,"[245.72, 107.07, 13.61, 13.61]",134.1808,0,car
1354976,47828,3,"[15.22, 165.18, 13.69, 9.01]",108.74845,0,car
1355408,266981,3,"[378.86, 407.11, 16.75, 18.05]",218.3975,0,car
1356143,212573,3,"[230.44, 118.46, 11.4, 10.98]",93.0001,0,car
1356849,212573,3,"[172.85, 125.03, 12.53, 21.74]",167.35615,0,car
1357279,463849,3,"[435.25, 329.92, 28.58, 16.29]",364.8292,0,car
1358478,212573,3,"[432.86, 112.62, 20.8, 12.93]",165.28115,0,car
1359471,266981,3,"[198.58, 404.45, 17.47, 7.49]",72.5943,0,car
1365257,114884,6,"[289.65, 83.24, 27.72, 24.61]",475.46945,0,bus
1368191,281759,8,"[32.81, 299.52, 76.04, 21.57]",982.08265,0,truck
1368417,82821,8,"[11.74, 109.16, 59.49, 24.93]",1213.503,0,truck
1368527,361551,8,"[79.68, 143.5, 39.65, 29.32]",758.2688,0,truck
1369721,477227,8,"[500.6, 152.29, 29.68, 18.61]",417.93345,0,truck
1370319,346232,8,"[341.05, 315.79, 85.84, 70.2]",4290.86545,0,truck
1371592,477227,8,"[27.67, 148.98, 30.27, 11.6]",238.7877,0,truck
1372746,477227,8,"[14.1, 145.5, 14.9, 13.13]",164.11075,0,truck
1374614,79837,9,"[186.29, 343.42, 20.73, 14.84]",257.0687,0,boat
1375052,570448,9,"[493.33, 155.68, 26.52, 19.37]",339.74065,0,boat
1375085,133645,9,"[505.0, 131.25, 18.86, 5.82]",63.9721,0,boat
1375169,449432,9,"[603.37, 106.85, 36.63, 90.07]",1717.4998,0,boat
1375186,531495,9,"[363.74, 200.42, 36.11, 10.87]",304.8581,0,boat
1375623,222559,9,"[578.05, 206.05, 21.98, 10.4]",105.0777,0,boat
1375838,570448,9,"[15.71, 161.98, 19.72, 12.9]",182.37025,0,boat
1375860,531495,9,"[443.38, 199.55, 37.73, 14.77]",403.6697,0,boat
1375863,230362,9,"[486.77, 334.03, 133.09, 30.5]",2208.82195,0,boat
1375951,511321,9,"[284.73, 278.29, 15.31, 4.57]",56.2833,0,boat
1376042,463849,9,"[421.83, 382.75, 109.37, 28.84]",2122.7765,0,boat
1376269,463849,9,"[0.0, 514.71, 119.01, 50.09]",5195.6245,0,boat
1376420,133645,9,"[85.67, 148.55, 22.42, 15.73]",170.43675,0,boat
1376616,463849,9,"[386.38, 363.19, 66.65, 14.9]",844.40315,0,boat
1376631,230362,9,"[212.01, 311.38, 76.81, 32.41]",1451.6671,0,boat
1377013,133645,9,"[177.36, 137.29, 31.48, 8.56]",163.26125,0,boat
1377277,222559,9,"[456.32, 160.24, 36.72, 67.09]",573.9892,0,boat
1377357,213033,9,"[450.11, 216.34, 29.89, 68.49]",379.01225,0,boat
1377370,133233,9,"[504.8, 165.72, 131.0, 90.04]",6173.1299,0,boat
1377429,213033,9,"[20.02, 258.35, 20.41, 12.15]",144.71055,0,boat
1377509,442822,9,"[63.05, 204.52, 315.23, 170.99]",36643.28065,0,boat
1377553,213033,9,"[4.68, 265.93, 15.89, 3.78]",50.2094,0,boat
1377666,82821,9,"[99.84, 280.23, 84.98, 40.14]",2106.422,0,boat
1377705,463849,9,"[40.27, 392.63, 165.39, 54.65]",6843.00635,0,boat
1377709,526751,9,"[0.74, 149.72, 37.49, 55.88]",462.1074,0,boat
1377753,257566,9,"[251.38, 114.58, 44.86, 59.52]",982.80145,0,boat
1377772,222559,9,"[421.72, 190.42, 14.03, 4.98]",48.44245,0,boat
1377806,570448,9,"[119.21, 159.92, 7.25, 10.54]",35.3079,0,boat
1377896,526751,9,"[408.01, 255.63, 83.32, 28.31]",1251.3464,0,boat
1378088,570448,9,"[139.82, 167.87, 6.29, 2.35]",12.211,0,boat
1378160,442822,9,"[276.26, 186.28, 148.42, 71.27]",6440.28365,0,boat
1378425,442822,9,"[367.28, 183.96, 111.6, 54.56]",3370.98255,0,boat
1378523,222559,9,"[370.47, 191.93, 44.52, 10.37]",258.1023,0,boat
1378820,230362,9,"[273.41, 172.75, 78.78, 166.83]",1870.3026,0,boat
1378837,82821,9,"[49.04, 281.8, 71.44, 41.38]",1999.70175,0,boat
1379016,442822,9,"[396.36, 158.93, 137.87, 61.27]",4093.04325,0,boat
1379121,230362,9,"[334.67, 182.57, 127.84, 167.57]",3853.40675,0,boat
1379257,230362,9,"[607.43, 311.79, 32.57, 59.57]",1362.68005,0,boat
1379333,222559,9,"[230.73, 210.34, 98.47, 14.2]",1053.7087,0,boat
1379363,442822,9,"[440.7, 150.43, 142.59, 53.51]",2651.31895,0,boat
1379494,133233,9,"[390.32, 238.73, 38.49, 13.41]",388.8489,0,boat
1379574,222559,9,"[296.92, 152.07, 57.67, 49.88]",667.52545,0,boat
1379621,133233,9,"[417.21, 222.52, 29.7, 13.72]",199.0534,0,boat
1379648,442822,9,"[484.89, 140.78, 147.69, 54.56]",3780.2008,0,boat
1379694,82821,9,"[0.36, 286.68, 66.72, 41.33]",1771.17525,0,boat
1379806,222559,9,"[242.9, 150.89, 65.43, 57.66]",705.3028,0,boat
1379848,442822,9,"[212.25, 135.95, 147.63, 40.27]",2879.9614,0,boat
1379866,82821,9,"[375.09, 237.1, 70.8, 29.49]",1274.8226,0,boat
1379912,230362,9,"[202.01, 323.06, 26.35, 21.83]",422.2645,0,boat
1379939,442822,9,"[292.59, 131.25, 113.64, 38.74]",2416.04975,0,boat
1379951,82821,9,"[417.53, 231.25, 70.59, 30.07]",1199.38275,0,boat
1379962,230362,9,"[461.21, 322.33, 58.17, 30.08]",702.58415,0,boat
1380147,82821,9,"[533.22, 225.24, 33.81, 18.0]",221.84215,0,boat
1380244,230362,9,"[452.85, 315.27, 73.06, 19.99]",953.201,0,boat
1380257,442822,9,"[133.97, 107.65, 63.25, 32.62]",1303.26625,0,boat
1380304,222559,9,"[404.79, 176.17, 21.59, 13.14]",187.26315,0,boat
1380494,442822,9,"[343.05, 134.58, 133.42, 28.19]",1246.8504,0,boat
1380495,82821,9,"[562.91, 218.25, 69.32, 20.31]",727.00255,0,boat
1380567,442822,9,"[167.35, 134.38, 147.39, 82.72]",4792.33055,0,boat
1380581,82821,9,"[596.94, 214.53, 43.06, 20.33]",302.04755,0,boat
1380591,442822,9,"[17.96, 101.34, 89.83, 46.66]",2349.6208,0,boat
1380759,319369,10,"[217.61, 70.32, 18.68, 8.92]",122.21535,0,traffic light
1381196,248284,10,"[300.11, 141.81, 20.81, 19.31]",349.3743,0,traffic light
1382547,248284,10,"[176.22, 30.11, 26.04, 38.78]",859.82435,0,traffic light
1384048,338624,10,"[82.1, 23.56, 11.15, 24.86]",207.8086,0,traffic light
1384329,575243,10,"[436.26, 79.5, 7.72, 15.03]",91.1629,0,traffic light
1384918,575243,10,"[607.83, 104.85, 14.15, 10.56]",132.5616,0,traffic light
1385148,575243,10,"[355.85, 70.12, 11.48, 14.69]",130.65445,0,traffic light
1385860,575243,10,"[442.89, 79.05, 10.46, 15.34]",129.75095,0,traffic light
1386338,496854,10,"[203.48, 47.55, 35.01, 60.09]",1374.92995,0,traffic light
1386685,319369,10,"[184.97, 77.04, 17.05, 7.74]",108.6997,0,traffic light
1391765,409198,15,"[198.05, 46.94, 28.62, 18.72]",375.90085,0,bench
1392406,203580,15,"[333.79, 219.38, 217.86, 106.33]",11290.042,0,bench
1394090,190753,15,"[233.37, 279.1, 206.78, 155.39]",10686.81495,0,bench
1396299,82821,15,"[530.21, 153.24, 24.76, 15.05]",173.689,0,bench
1397436,190753,15,"[434.28, 255.73, 92.68, 88.1]",3917.0867,0,bench
1397693,190753,15,"[314.21, 245.22, 40.41, 27.45]",689.8422,0,bench
1399276,60823,16,"[254.05, 377.7, 26.95, 56.99]",692.60235,0,bird
1400036,330369,16,"[419.58, 35.15, 16.15, 11.57]",41.1403,0,bird
1400661,330369,16,"[465.72, 76.5, 4.81, 6.01]",21.56645,0,bird
1400717,60823,16,"[263.21, 345.8, 47.29, 49.45]",720.7969,0,bird
1400965,60823,16,"[393.16, 76.63, 58.13, 57.28]",1077.12795,0,bird
1401046,60823,16,"[388.31, 129.44, 15.11, 26.96]",247.93045,0,bird
1401597,60823,16,"[228.38, 292.25, 15.33, 29.63]",280.6657,0,bird
1401740,60823,16,"[274.78, 328.87, 24.6, 35.46]",322.95195,0,bird
1401756,60823,16,"[376.51, 297.06, 28.43, 21.33]",270.2515,0,bird
1401782,60823,16,"[413.79, 278.58, 16.14, 10.39]",103.7865,0,bird
1401824,60823,16,"[554.02, 76.97, 53.6, 42.79]",871.5539,0,bird
1401858,60823,16,"[588.1, 189.99, 35.5, 25.68]",361.3649,0,bird
1401901,60823,16,"[188.51, 304.41, 41.0, 28.47]",524.4157,0,bird
1402850,143961,18,"[150.14, 87.31, 82.88, 61.63]",1712.6997,0,dog
1402876,355240,18,"[134.42, 90.7, 93.93, 153.72]",6499.2649,0,dog
1402923,143961,18,"[232.85, 3.02, 55.69, 39.02]",1198.83925,0,dog
1407523,224093,21,"[414.98, 118.62, 16.18, 24.16]",286.87735,0,cow
1407772,152740,21,"[350.74, 124.44, 17.86, 25.83]",385.4038,0,cow
1408081,41635,21,"[1.03, 255.86, 31.64, 78.06]",1762.56565,0,cow
1409124,286994,22,"[329.78, 312.75, 110.28, 72.17]",4390.47535,0,elephant
1409257,178618,22,"[0.0, 273.76, 26.04, 92.93]",1966.112,0,elephant
1409552,320743,22,"[271.01, 131.06, 271.82, 217.61]",34441.1953,0,elephant
